Annual_Rainfall,Seasonal_Rainfall,Temperature,Cloud_Cover,Humidity,Flood
1195.9508325786198,895.2715538712439,22.244231317235652,45.002423952780255,69.01558288625974,0
882.6867213132299,901.0940318333254,13.804606702572865,33.269017969267,70.0628426676651,0
1446.7634736309567,1012.0419814997759,23.95309589458623,43.82986080331659,59.29974828368482,1
833.7469050086934,1351.9320077822156,32.78351593192829,26.269330988000515,47.92970665150142,0
1262.6590785014266,878.4831934357534,30.584732578741853,16.47177469429809,62.58325226406852,1
612.0989628360674,698.2072748585002,26.892433685239382,68.91433569803377,80.33577639595396,1
801.5441853304708,794.8851375616011,27.888498581409735,51.45711162678005,86.94374851866755,0
1259.058370760737,446.1848190221763,24.55557228712297,20.015421124936683,71.84503614328854,0
1421.539973998623,661.0573737821884,29.02379441200892,31.958942625999832,75.39006366638534,1
1251.4104843569912,718.1435123773792,31.829391397403075,59.18079076633259,52.03698226747916,0
1165.305515283528,695.1823204130815,19.920566062947636,7.2229348272477845,57.23981999365897,1
1109.6688913232133,830.4709744067444,29.49823843918674,14.745300926617954,49.713736603141506,0
756.4434028897717,635.5160135235599,32.662174354773335,7.324560410739012,54.95772100027668,1
984.0467374815873,1024.2061334648943,25.924498555183153,81.23173327141188,53.493206813531906,1
1061.8083687120638,800.0414129836395,31.503503060602917,75.24092332120092,71.16692718347426,0
1517.1366678656748,798.1399357722771,42.07327222236276,75.33129318792571,73.76132534744377,1
1303.0854868705385,734.4210566974165,27.47828603506554,71.6325343476028,96.69684524929028,0
671.0879533911798,831.0381367717958,29.966535250026617,66.93854236698692,51.734238826091385,0
1297.2251908184385,965.0196529335269,24.309714581693044,47.6991915378175,78.50054260968976,1
1084.475315875105,626.5739568578199,28.90625581301025,64.22781635071149,89.03555613925137,1
996.9233999082123,668.3767021849487,30.30135812491152,3.836155478797465,73.61448782698315,0
1383.5028866522603,739.2547942446671,28.97421170135069,62.14644226567846,55.30021915006454,0
1509.2998567487853,530.8258153053571,22.901523401455716,77.78777055368772,55.75301380120001,0
1479.3840357348595,636.1484280557004,29.031808856627254,50.035836038439015,42.35518318425999,0
948.2347430332085,704.7558252910682,35.31097969358818,35.75133284272369,58.3266535929089,0
1107.2362872446356,974.8778361425454,30.243178822572638,27.742673480097913,84.67622074020281,1
1299.3790294210692,852.512265800385,32.80993594535921,64.28020501620824,42.85106543242662,0
1492.6635381367078,838.7179822735088,26.814940149936863,69.28011986299087,53.15771695028984,0
1056.247728646413,970.1795924335945,31.74950119711855,87.09675998625426,82.37394991190692,0
1144.3023070008549,772.5256423201207,29.396339191082628,34.233408246099074,86.9590937693726,1
868.0995077981916,878.0929699857779,23.24544635156384,76.97723073855856,67.3191046037157,1
841.1380127757988,779.3556494135007,29.592605023994373,56.135582418933794,81.88446030871893,1
1443.7577467182593,853.0724698799257,23.04151668279845,88.28364906780791,63.27713011929352,1
1606.8720085712469,683.4482684776835,24.83559862557604,52.78121082956208,49.594794701447654,0
1178.3969635258998,312.23656834471416,28.946641536461872,51.76298283979672,63.88896961137439,1
1501.0598693676072,773.1441675627392,29.48622136690062,57.787708144090914,74.79806921218858,1
1308.4908075142903,1084.549627219988,22.053837674614353,74.93153551424344,96.88319691117341,1
1006.4640736184627,985.2430804483184,33.26992885591438,96.4690478828461,44.12505712532064,0
1308.4186816525241,993.0794969182341,30.860031391502364,7.356335421576565,70.44364563069763,1
1661.410969939791,1047.2261443612435,24.47635782194558,5.3434602391017165,59.73518669264347,1
1189.2521882670146,817.7315181922875,20.312076017754123,93.75503374073385,70.49870165660167,1
1669.3930967442018,839.4631414811191,27.275477104592845,52.98756255182061,41.4385268425919,1
414.0764687730767,676.46962091313,25.770281430694197,61.49030145669361,58.78152128209488,0
1446.5707513125672,736.7854287945901,28.565702285265115,48.24236015947289,89.1920888516203,1
1226.1141204714513,923.1542299542283,26.18441669422217,9.365745260747449,73.23650403127826,0
1110.2977948602397,1040.7768874337632,17.96271569627495,76.80893784186665,67.03494956896705,1
1227.5282329606507,772.1107448638,26.058265308494207,74.72246450885869,57.131504302920376,1
603.7293256197322,709.9621470297177,26.471904444658435,31.1703321492812,57.882551367481355,0
1134.0984336487463,800.1055917713195,31.168305123870294,30.623924522840042,62.98608601543506,1
1307.1337714535239,920.241349785823,24.50900162694475,83.78413809055185,90.13424259787362,1
1643.3682134224548,511.2290367732916,36.39337336686283,7.235725774132662,98.0327924084961,1
1044.5189345179058,340.7638093725524,18.441797246741217,88.11051483565659,66.31932288102247,0
957.4519191320437,689.8926301016833,34.55583748901312,25.66616898959144,63.601170324865706,0
1049.472886924639,555.8575148171683,26.878405145609477,59.298474775549394,90.79304654919177,0
1474.6206353106222,698.3719604705378,32.29792436171778,93.59941790017777,65.61431923817821,1
1298.6253328979053,770.4439362365057,28.399007420293664,67.81225015366465,73.12109033773908,1
1041.0719388698883,709.3503181953973,33.697777680127345,41.44298124670366,53.85649987592467,0
1353.9802299340067,1090.493506894149,26.063190177235946,68.95342089054152,84.61015214674451,0
1229.1232648044122,865.3489529204641,22.50689787411094,34.39796363163702,71.9192990962469,0
1490.5934971598667,860.0948719221657,35.10252143635532,27.725841634918613,88.54207301442051,1
989.3840718367943,924.4414288086804,27.432596770589296,99.66832779346797,86.84396380172018,1
1101.7013560206694,572.2333764438462,29.107792368121054,75.07902311797878,52.90028609620171,0
1082.3675540603526,1007.8223574840538,34.17375957022398,64.47199773818177,82.93813303346575,1
760.9455155603644,784.847142692908,22.840223789527826,35.52896432193188,88.00326447708228,0
1288.836083119373,934.0961234482425,30.977454488196287,4.916082915504816,60.766434446943705,1
1278.3165816539668,585.6285533919689,25.050526217685544,3.105687603515561,50.356546774136476,0
1201.5340369927383,489.24824679678716,27.33915322177814,55.418125544879885,40.15792933477529,0
1129.623859987456,963.5779316050057,28.361394826921444,76.2032721039051,67.05421918558889,0
775.3887773848758,875.2819052195033,20.498890692765322,53.73791904438551,61.1459638923305,0
1073.8064031703923,619.5896891284979,24.105814785897827,84.07850719391146,73.29459002952453,0
1097.185645041969,626.0673837450611,34.7553644620657,3.3426533093221633,51.28246555532715,0
959.3168192335144,1025.086956882954,32.43095594292398,36.67520764259401,91.5799328599885,1
1151.6142865001973,562.1176214265345,27.686802113363825,23.707039117417807,55.465312937686576,0
1321.2152570443616,1128.5345906511927,29.215617292564467,44.7272968157122,53.585776305259,1
1765.855770363159,619.8758530704263,26.52878747181771,7.2376393194122475,68.84284338906136,1
1252.3733438495517,927.6783851216766,34.78291692913991,95.41316415710726,69.93106142465646,1
1277.2651172168294,734.2763048502031,26.99823711102918,22.325540106936092,52.90511372710557,1
1177.6662252701499,920.6374862164686,29.15921046067424,92.23077754835847,56.31164360355494,0
624.3686354102875,691.1771995771614,33.73015072071033,42.58931550366818,50.182314349314694,0
1192.045837365235,767.4414187855411,24.113142575770468,98.5524133255218,83.10761069939001,1
1218.069062982308,808.1838350791443,35.79394592248447,55.40583834602108,86.20534187524491,1
1938.9726337455859,599.5625088437055,20.347692951283115,93.08328641758075,67.73970984755695,0
1142.2917105656632,948.1648690840252,36.14821065556399,0.5348988694222845,82.84522136110104,0
1290.4642027000837,697.357286705683,26.136622080240127,74.82388061809002,84.15612351624674,0
1189.586469088427,754.2800169319963,26.78650626087359,90.30506531025154,48.29653166066851,0
849.3965887141403,601.1301250782975,18.549949144085286,13.972056697895407,97.9706814900722,0
1542.8468443545062,287.5332682409379,25.726026413111537,9.612585173215148,89.26191682578586,1
1425.5799098060322,761.7944474799662,22.80096734486558,42.457260718595556,52.26900767174941,0
1437.309584112914,1282.5230843225831,24.961768273132638,93.36789061329351,51.169902144764215,1
927.1837635615783,956.9208575796048,27.3134451710556,54.23865601904387,47.53966873477496,1
1620.8382932808297,796.1479240531211,32.78895807236453,52.74564637217322,48.3027137525151,0
779.4446811623158,747.4218341583464,29.038016757003128,14.112611829932186,84.88970794172177,1
1376.0571281400812,804.4931785624093,29.53838326700557,0.07895110932187865,68.17925541709741,1
1857.1366877429937,909.423823035042,22.522403055772187,81.01400907454612,86.97605036439202,1
902.8391024607935,563.837436938231,23.596229551986347,8.757456298623822,84.77529366101233,0
1030.1106811191685,1022.8643389337744,36.993625091756556,63.384981873532396,76.2767628103133,0
1229.8954095262923,943.0762630882489,24.323994826183768,91.46164545151915,81.18199639472077,1
1048.9573037651403,943.6371451415869,36.28104126028648,20.865191315843102,41.10134346274851,0
734.8009706801602,887.6951477619455,26.784694005595668,66.52728362369108,58.70665880830131,0
1220.5688924418082,803.9233315387979,28.01143968071752,7.869857670750946,78.26933075556461,1
881.3088858821685,934.572247193364,33.35182580114965,60.3755143837613,40.56069720917465,1
1342.0777291905545,918.3628267482757,34.35946210969328,16.393172095320274,41.978616620955606,1
924.172729729859,729.1918578117952,27.44593719860456,73.5953560515178,91.11327894822298,1
1664.9803215052618,685.2796454206198,26.058784732392304,30.12312947939082,81.04149170152431,0
965.0240122991289,820.3712590523974,27.720397757388934,46.33910088046462,55.922183987220635,0
1103.3815451382973,1109.8040302990375,29.689787641160592,59.94305420276217,81.27777040712255,1
1444.055165210901,552.1785848692198,32.45651843434878,17.12734106662396,87.54740014835579,1
830.7407050698134,506.494946849512,28.02114929497076,74.16378186176209,58.40765698660607,1
1268.237980381239,832.9521682473033,31.094431490115767,30.264034063681457,42.162242649951246,1
1592.1428262847285,810.1775403712036,36.1917986613547,66.23718599127535,95.96674748126406,1
717.7550296316317,834.6683328740817,29.906548061323925,15.828305069937365,60.71079029773783,0
1255.3901575596913,848.7906395817,29.55826428002389,68.81176592063503,46.38890579708238,0
1277.964838274527,755.359549073039,20.405445874549663,12.818807281046174,69.51141228358884,0
1434.5468615331931,1097.9726877204164,14.846349315854683,42.535649626998364,86.10806773984802,1
828.9147867365755,479.8192043046969,29.94187864615084,24.72060737388768,53.29883887705355,0
803.863016074717,634.3005950439508,27.52587884359564,74.83752494281826,56.1694030080018,0
1356.5824696850693,779.3490479701906,25.42608662542629,26.203500450687457,54.56289920791499,0
1289.095401969956,471.36223776916654,29.217651020931722,88.17173063953962,99.50038316990069,0
1275.147855103763,764.8291191135858,27.697981354015457,89.18202114066128,51.84422402383255,0
1303.9344628490926,1132.2940331456036,33.63890125316949,19.644131522278585,74.53121301796745,1
995.9925835264528,804.1772976591924,28.43055434129489,61.38459450077243,95.51587849941785,0
1269.676109148301,846.1401811437368,24.265383574649164,8.771764171996432,48.81379413266676,1
1287.9217419896045,547.967046965484,32.95083119479644,39.15370996016292,98.25125187206201,0
985.6945745920897,676.7277183921045,26.91434462526899,71.33217295012723,96.84863406373748,1
1759.732353343427,724.9607239352126,30.632683418361538,65.94232468499163,93.07431922349576,1
1342.1498762735362,736.4569806487532,25.612946469035997,62.47006694066079,52.87339127980013,0
842.6089508392054,1056.3287590007537,24.75086557251282,28.25408636624436,78.043303360659,1
1396.966082590149,911.5382121450249,28.42084115092848,37.8024949434402,85.6534883776744,1
907.5954989318036,577.7084086125936,28.064143217718424,10.294614470028618,99.16167569178577,1
1436.1253811227357,849.3009556864009,30.399135176834164,71.9022820433601,50.82542932488222,1
1547.5786737022213,899.644349699357,26.656771233451288,50.38887967912735,85.96155397115778,1
953.7953044944868,1028.0298077042532,18.81820108114801,70.87656323456545,60.32807019562678,1
1489.0128387732966,1116.1081373136747,25.836130582058058,24.894352479687278,50.537587934080136,1
1323.8342780809494,596.9811616344263,31.96909233571908,32.443822863506625,65.2826164728313,1
1446.618047998347,637.8284977579324,26.513119603784467,33.42153372601147,87.63015472891698,0
1769.0378947961842,548.4844282170768,26.76808298742726,2.57424097472162,67.89098822224312,1
1126.383565199139,753.1960281786037,32.93188252952969,34.10478728306236,72.2513860121829,1
973.8791506927531,893.2716748892669,24.440133863705388,80.33045735180335,99.70956461200727,1
933.145671112343,997.4669033178204,20.285983908785504,89.72984957497385,63.946557973445564,0
955.2569145103685,784.8097952714954,27.196844402372527,51.821831563592745,76.92404528255439,0
1176.8694871757687,736.0304953490312,25.579130243756314,45.55016952192202,61.91465209692231,1
1302.3455924449931,830.351598449748,23.16876840123373,3.0824618699370254,63.5671387797223,0
1283.0072397990057,632.9714196739953,27.123107720506546,87.92043375853827,81.73844520672449,0
1448.1549747108072,1217.9077443389547,30.45752823623392,1.3010213425872719,96.27321856569301,1
1203.900567563372,478.46779457638826,27.953557192160922,94.47500802102118,72.54153702953928,0
1636.060223147195,836.9481157791449,29.53490536343119,48.92162486880907,86.10399573692679,0
1120.6029500286131,1204.7212438459278,37.06703849257711,34.19344935747266,45.35239352901783,0
2016.0507499768855,801.3599689119995,26.28560569221218,92.421843484266,52.66948224591562,1
1387.700204329502,761.992192999701,29.391743173223347,2.4390993110096737,70.12789845517194,1
942.8527330751152,728.5109154379146,25.453933187004328,58.14248948690871,41.20070341772649,0
878.7322505816663,763.9216636475185,23.768201400565136,54.89325244993376,55.17129872575353,0
1344.7417245729555,1074.569694935306,25.07546173291115,21.932040121138208,71.04407738949797,1
1132.9611644022448,357.62761773409864,25.606207142391558,42.88874313502106,40.89767189537804,0
1414.2001482276276,1106.6867402592652,29.797378987735627,65.22640059437703,55.872777173562504,1
1341.9712873720634,515.208569509971,39.74537893350379,72.71311968819275,70.84184916855217,0
1178.1513262029382,746.6695341531171,24.4197828186208,0.07168587065797816,74.38895487887474,0
945.9618845794785,714.1511159402676,25.91687347192269,93.68534300910153,95.54510158331833,1
745.5458325942407,917.7106539541439,27.68438493444376,16.45253723928124,78.72073739503648,0
1066.0455143798936,480.3751296232505,29.978994243548737,23.35804342223592,64.88414815179962,1
1456.9196382970417,892.4345332163886,29.317754059773925,26.347344569384823,95.82107062798407,1
1264.2281232390612,1204.8619246573705,34.420478969740586,3.782013655203531,87.09297900326766,1
826.2783663864036,527.3651990814379,15.86803964732396,12.305212359032492,52.00053526676486,0
1251.9542777553545,837.9412335220791,16.06535064902164,98.63499229441621,47.85054168092918,1
1315.595213918651,667.6035644406782,25.520609139949254,31.521673737728605,80.54869814456399,0
934.84276913966,885.1774412386071,33.486500937718546,11.530109033904933,73.59298993461903,0
1246.1175317836585,803.8295554831504,20.17175984197202,10.699126117462331,87.38041682756534,1
1217.4626155337999,671.7026181911381,12.961838301531214,71.94599676699718,84.32830300472119,0
857.1089106508131,897.5744569742149,30.855897031096042,85.45686640326409,77.51269203145091,1
1307.336208104485,1160.8696219573485,29.21828611851357,25.695229950846986,99.18293029773353,1
1368.2353579104704,761.8192416545403,22.548957966002853,2.090951233523497,72.01538380662453,1
1524.915372952583,943.9515884296363,23.07230199639535,22.30900184453558,46.78634539010319,0
1516.1406156104708,541.3454084257672,23.15128140182663,5.651569079675733,89.6964138889593,0
786.6991896128727,608.7127246363982,28.5526765873697,10.339493663004152,55.11120174074254,0
918.6524880254632,894.4812555760755,24.868423619084965,43.15081198476424,86.6381288886351,1
1354.510580162598,1096.823205707193,30.470319594877598,22.991837086163258,97.42642576000308,1
1354.1357852736626,871.122669757132,13.726866685478045,51.59458785254234,81.80773083786048,1
1354.5143058918143,737.3883938953692,23.715740674361005,25.349375325719038,75.76180965698806,0
2355.819447196416,799.8582810846708,22.36973019544475,94.05373011029477,67.62317054050243,1
1371.26715320795,549.9184532060565,26.71829660813754,90.59439679262645,61.864591959724194,0
1540.6696920541797,920.9030652710734,25.309761207549307,56.6806105010466,61.180285058310176,1
1486.2005290479606,976.4666124646818,31.989218899478832,35.44239919873861,78.18236234257543,0
1395.4173753917394,709.5819334333839,18.703316141699712,38.114688203473555,85.07638701626476,0
1105.4192266078962,705.9915704480998,28.22745738165376,41.185228314449695,80.71102416906487,0
1427.6907661479802,853.1756459304097,30.791682116058528,72.7579322134944,51.90460607161376,0
968.1524356387284,712.6560527918809,37.28323718280977,45.16389955188379,69.63923080860947,0
1128.9544179779973,786.7734770748355,25.591170144532626,85.67299465058974,87.49840433098379,1
1054.390935651269,1219.944357833303,29.622293021762584,94.40947859303645,68.54224469134337,1
1224.5622418158969,750.5948598508006,18.980686037188175,33.59461533789339,72.19739678412964,0
1894.3975700020526,728.3319695957556,16.04021897843488,56.06944813756801,86.26816289024933,1
639.8204422224755,670.4916388729682,32.2238718789085,9.505653683256444,79.6759183759055,1
1405.878057112354,948.8383942999874,27.97219853175965,20.0469047766359,64.56069525294356,1
716.1852386431045,763.7551653563794,33.892563448992114,41.34657667101601,93.72476267165314,0
1058.42044026317,670.1253923357148,21.132985555151254,20.620271590177886,49.75402411980872,0
1526.6851790902099,1064.2608064546025,30.599510697643762,87.65604907887176,99.73098691541949,0
1219.284005728639,1083.9206009027275,37.34408920271927,15.828625605909806,47.13115470857423,1
876.6765666212082,679.915286852259,30.09852804178633,45.566082155309196,40.896998266254336,1
985.4088872220095,426.6920097278768,29.382907527955243,60.56992404598757,93.40113406892588,0
1403.8793246804028,1001.5027379673844,28.04278040412175,69.18639081608444,54.697210501957365,0
980.890010484859,663.0740348479992,20.145592714370437,38.306936972650675,83.78197764680326,1
1264.9375768745924,958.1251198325538,34.77786467855174,86.90990687247286,88.66092249592415,1
1213.671551971144,405.9792364576329,24.94571180097467,56.831915107792554,91.53918346192701,1
1004.5198957182549,978.5194676598619,30.522416281915085,43.95077804475518,99.49565413985,0
1843.1832267975979,557.7656141438438,20.18482846714373,6.724063405203662,57.64238260239995,0
1390.1757066954033,946.1528238133048,22.1027016774611,46.4689468445165,82.61460051563554,1
592.4572240027179,802.8546135672868,35.17543699611117,82.07358408157303,46.923991496849695,0
1255.9362944308282,609.212116120671,26.263488555210785,61.45410182213155,64.40855748141097,1
1001.4640605694835,718.5927374146439,35.266377380212724,83.21624537291183,90.87830159875543,0
1455.7300004388671,937.2636913913402,27.60884670470741,49.401167059930565,62.0594827635465,0
962.2437784701898,821.1788906230469,18.790511135210714,11.846170509448184,75.46572283213683,1
1165.5790675599303,916.8825960944969,32.4603379986586,1.363984583588107,70.22640662347804,0
1351.496183694137,1195.288116903097,25.05053841122196,30.321954671859118,78.7570918667227,1
1459.7265582510365,487.1516776577897,31.493444067585216,69.79904714977924,98.3736633632617,0
839.9110778832671,1123.4425149937247,28.12605433770041,79.02599039416938,43.344131590084125,0
1099.6496292477154,820.8711875046425,20.284408860285648,29.575283462032942,74.43769105009778,0
1057.5164066517132,620.2431903353744,28.821473826852845,49.565392088324714,91.78172675501708,0
1004.0012302278865,533.9372748522021,38.981115710763994,42.111890443408164,68.88296270490565,1
1729.636272084329,762.1759218445933,30.464932292572296,41.05227843514279,44.71163115649437,1
1321.4945132882867,984.3300223848919,27.712411234972684,23.134871320015048,73.63236114500626,1
821.7348136994865,774.4901759244932,33.376717009784485,13.637110502945838,59.92443344942923,0
1475.358584116433,1102.2309860494695,29.053342326015553,19.668855823121312,49.296507120276154,1
1836.6468591037901,509.7648619896882,29.04767115131397,5.53323871633461,90.94207079700838,0
1509.739578165344,797.5822104307891,22.541874139204488,19.813074182357703,71.2959707794673,1
744.189010213796,549.5213111173762,29.16924012894799,0.9200897625379456,95.996584742744,0
1054.7297781401246,872.7263765249936,33.177217082084724,62.72584006359783,88.36099027618414,0
1580.073344755987,977.3774780194601,23.819689239499876,31.637540738768287,81.57830762642004,1
987.6991603143658,715.8476412637893,35.122479106234735,97.31447114269086,40.301530201918716,1
1333.1458284438686,279.15722867457316,27.54146987927437,19.371705077629787,65.669407398295,1
1432.390216028801,839.7896293592989,23.561152442307296,34.58285703095939,51.849176899121936,1
921.9208585265751,887.3477103467019,32.98816038460122,35.78411586415332,94.64787466293207,0
1182.14239318146,880.8589509923395,26.566028821308652,0.845149606246054,50.47503908058162,0
227.61979797927825,1047.1564383644309,31.79757443743054,83.9207953039459,57.16360309955713,0
892.683707599713,585.7892640701903,26.541206838707314,3.199446014432472,71.01020606406995,0
1124.2295545820518,936.0432210900899,27.70086928235048,94.01798347292414,55.801817139884754,1
825.6650454105452,1038.501502495595,30.46780102167146,89.20743510936207,52.59188063674727,0
1689.7233911794906,444.28248319869664,29.45448528795003,53.55219160859635,75.94595950616514,0
770.9575866118103,863.9303651837954,18.022341097741307,54.35955749112921,45.33577136530143,0
1067.9866539909049,699.1640337984657,22.39378129952804,65.37779229561563,43.49006552325548,0
1239.2221731858274,783.6954653796708,32.64704992395408,38.7050011934887,62.33471771116429,1
1632.3819867198347,869.5352967076673,27.339317055492263,64.72222833978554,83.23986727047173,1
769.2413546461682,702.5542871772896,25.381343486142892,4.476838868848687,73.28840549643688,0
1548.9491256464878,664.8583841676776,21.20712992371263,5.404762734972657,65.37258810800674,1
1203.0699183058762,806.830483497605,22.60131839362076,45.723041961954436,73.94509385347494,1
905.5474046856148,582.5508122274395,17.89100680019026,54.96223011060349,61.92708907919642,1
1338.631042278981,582.834974222963,27.493596406492337,88.7817640335819,96.16878012592677,1
1259.717908672041,935.8746565913007,25.007812097094764,10.466063390789627,43.29429345464646,0
1019.9349368523616,570.2411929682688,23.167060545073426,82.26479271938894,80.40348874179011,1
1220.9406254970056,933.2625001818424,27.659382874160233,21.004733729206958,93.47695988966504,1
1084.405920941472,892.5182585707903,29.81985315426369,39.408364851003185,88.2330825241152,1
1234.0552035753744,454.83865424188065,38.465989661049726,31.66024348274129,51.0424620892868,0
1398.639202356314,664.487069532869,20.440582902183934,40.0155272865399,57.7555809388173,1
1675.8050448436056,1038.8218806094744,33.79690521650261,15.049549807258556,83.02287632242628,1
828.6553503519453,603.7668937720637,32.86550780507536,50.357007440355495,45.05623355084593,1
1839.9100123968801,707.1191475381224,24.104536303116497,80.16425898313673,88.71170198995505,1
614.3736601432495,892.4121786503792,29.016179772930155,44.153401037889694,83.13441667628743,0
1154.464471489325,956.6781018565191,25.711833753311925,49.061357589819906,83.77639895412055,1
1376.495161945373,749.6922227911009,28.928442902093696,84.87675852813142,46.014482216055484,1
1284.2975603205098,680.4979610616717,35.54565506702275,70.60581146380308,83.06563268897385,1
1013.1901440538219,1084.4739723397015,31.028031163156566,49.04544085197847,80.7890875131982,0
1137.5633248928175,1147.7799327595158,30.54304186616721,25.769564818917967,89.85534944931103,1
1052.0997196023502,995.7716101563591,25.848453400226788,88.49267468449666,42.49575737538817,1
1023.1905729167365,817.0636285130048,20.579716675378325,57.702040169055834,41.38664010806753,1
1454.8806291063074,638.3468556718148,26.95765894729796,22.11476101106934,62.38042599271364,0
1307.1046457895143,633.9111186886869,34.03304077431957,26.911975263801036,48.92729703094918,0
992.1271214218037,904.5028210531515,20.36416071705176,80.3133088936246,73.50306865421331,1
1469.8799626299751,883.6796441777367,22.724553159116525,4.414556208745546,95.04093409040493,1
1292.1898562629829,1080.319718589286,28.63133868117034,99.20921870288201,63.48878382004094,1
1443.858635651688,930.0900185072278,23.076726075763688,13.035167971479177,90.69702263635625,0
1388.8886525770836,499.3839396480364,24.03738276442394,79.60685253969373,40.01445247107199,0
951.3014967233782,1010.3895235445837,25.882007091359114,39.47753167716829,50.11087860755105,1
1031.945687940909,600.3878745371175,21.171912979049253,49.221618328746686,41.82541237924514,1
1424.1880815369786,723.2057456095297,23.129390768918157,88.06505774645778,59.68883083090412,0
1383.1110796300395,850.0400412503388,31.517139583936544,41.291118958921324,94.49137574179016,1
1193.7295218107556,1199.1334979567928,21.46315108884518,53.74937536732345,45.81712741593927,1
1235.1982149926346,1421.9837112010723,20.010639327525812,4.929966240916994,76.38458660462803,0
1583.2994687365274,921.3446118272366,24.84987510233053,0.23474738674531537,67.08975634716666,0
1022.528583349251,763.3606762559224,31.65977751254923,24.47998730017259,96.30809274194874,0
1364.1292143510113,906.90112969611,27.01539096001555,68.05830929187672,47.35114855222563,0
1139.3422042698319,977.5310851747672,25.677094609421907,12.126489335913671,52.721671030133734,0
1134.695639031834,735.8664748885617,28.221793987578035,11.376195880454942,41.7725181166896,1
1529.633055596157,1159.0422711824644,19.27146283570174,41.096060803590326,66.03611497788242,1
1447.624904696409,846.0141518382804,30.473528268875164,64.78370386082265,56.66997397387926,0
1444.0528908001916,899.5486178182789,29.91717515701822,71.20719922479304,92.19435603341925,1
1591.6436421462986,933.1848504108923,25.953457629521395,17.84506740983748,76.2964487918653,1
1206.3011524898277,884.3173221228911,33.02962255898208,7.958814737204245,76.8454442785421,0
1404.5858913884892,967.7881000939225,22.362519505234808,94.03970339455442,71.91464181287814,1
1106.9199730219632,676.5493626906153,33.63954496626785,26.066638256210172,45.51102023375206,0
1297.2499057465327,688.3396492107939,28.772468327976256,85.33464976087238,66.70112102352131,1
1160.9570836896946,579.969153405661,26.317237050609133,86.34914504628183,99.970311382511,1
1229.0987894978155,887.9002461240452,27.90063182315844,77.25225917625444,90.11375745076089,1
1378.5471076310741,955.7873007024228,27.46367617094529,16.88336066525701,93.60754325002696,1
954.5337950299582,891.5545732303772,34.101414482088586,82.18014592542004,89.39358155478996,0
1827.716182705638,1134.8984866695075,22.61660436264493,76.92505592415867,46.18250160585896,1
898.1947855500894,798.8807962341907,24.18740380426701,59.67229901062171,53.646895243887975,1
835.7434161636804,933.7483311185025,33.1815144603624,33.720203516895275,40.18729908138458,1
